carat,depth,table,x,y,z,price,cut,color,clarity
0.98,62.3,56.0,6.37,6.34,3.96,4665.0,Ideal,G,SI1
0.3,61.1,57.0,4.35,4.39,2.67,947.0,Ideal,F,IF
1.03,61.3,57.0,6.47,6.53,3.98,6044.0,Ideal,F,SI1
1.05,62.1,58.0,6.47,6.5,4.03,4436.0,Very Good,F,SI2
1.3,62.0,55.0,7.02,6.98,4.34,10221.0,Ideal,G,VS1
0.91,63.6,56.0,6.11,6.13,3.89,4143.0,Very Good,H,VVS2
0.42,61.3,56.0,4.82,4.81,2.95,1103.0,Ideal,G,VVS2
0.7,58.3,60.0,5.81,5.89,3.41,2242.0,Good,D,SI2
0.34,62.1,59.0,4.46,4.5,2.78,477.0,Premium,H,SI1
1.62,63.1,56.0,7.38,7.51,4.7,10567.0,Very Good,H,SI1
1.02,61.2,57.0,6.58,6.43,3.98,3496.0,Premium,J,SI1
0.34,61.0,56.0,4.51,4.54,2.76,967.0,Ideal,D,VS2
0.7,61.1,60.0,5.67,5.62,3.45,2177.0,Premium,G,SI2
2.77,62.6,62.0,8.93,8.83,5.56,10424.0,Premium,H,I1
0.3,61.8,56.0,4.3,4.31,2.66,895.0,Ideal,E,VVS1
0.51,61.9,56.0,5.09,5.14,3.16,2098.0,Ideal,F,VVS2
1.21,60.1,55.0,7.01,6.91,4.18,8870.0,Premium,F,VS2
1.01,61.9,56.0,6.4,6.44,3.97,7179.0,Ideal,G,VS2
0.7,62.6,54.0,5.65,5.7,3.55,3901.0,Ideal,E,VVS2
1.2,59.7,59.0,6.89,6.94,4.13,5116.0,Very Good,G,SI2
0.9,63.0,62.0,6.09,6.0,3.81,3838.0,Premium,H,VS1
0.9,61.9,59.0,6.18,6.13,3.81,3669.0,Premium,G,SI1
1.19,60.2,61.0,6.91,6.87,4.15,3572.0,Premium,E,I1
0.31,61.0,56.0,4.37,4.39,2.67,853.0,Ideal,D,VVS2
0.7,62.7,60.0,5.59,5.64,3.52,2671.0,Very Good,E,VS1
1.14,62.2,56.0,6.69,6.67,4.16,11844.0,Ideal,F,VVS1
0.72,60.4,61.0,5.75,5.8,3.49,2446.0,Good,F,SI1
0.41,59.9,58.0,4.83,4.88,2.91,1079.0,Premium,E,VS1
1.02,62.1,55.0,6.46,6.49,4.02,5426.0,Ideal,G,SI1
1.07,62.4,56.0,6.52,6.56,4.08,4422.0,Ideal,J,SI1
0.58,61.2,54.0,5.4,5.42,3.31,1889.0,Ideal,D,VS2
0.8,63.1,57.0,5.94,5.89,3.73,3135.0,Very Good,D,VS2
1.51,61.78000000000001,59.0,7.56,7.51,4.33,5601.0,Good,E,I1
0.34,61.0,57.0,4.53,4.55,2.77,946.0,Ideal,E,VVS1
1.33,62.2,56.0,7.01,7.04,4.37,7887.0,Ideal,I,VVS2
1.11,64.2,58.0,6.47,6.53,4.17,4523.0,Good,H,SI1
1.13,60.8,58.0,6.71,6.77,4.1,5086.0,Very Good,E,SI1
0.7,61.3,57.0,5.71,5.74,3.51,2839.0,Ideal,G,VS1
1.63,61.8,56.0,7.56,7.59,4.68,11963.0,Ideal,I,VS2
0.41,61.9,60.0,4.7,4.76,2.93,899.0,Premium,G,VS1
0.57,62.9,57.0,5.26,5.3,3.32,1413.0,Very Good,D,SI2
0.5,62.0,59.0,5.1,5.06,3.15,1415.0,Premium,E,SI1
0.41,61.6,59.0,4.74,4.8,2.94,908.0,Very Good,G,VS1
0.63,62.1,56.0,5.49,5.52,3.42,2205.0,Ideal,E,VS2
0.54,61.4,57.0,5.21,5.24,3.21,2039.0,Ideal,D,VS1
0.71,60.4,59.0,5.81,5.75,3.49,2352.0,Premium,G,SI1
1.58,59.6,59.0,7.67,7.61,4.55,10934.0,Premium,D,SI2
0.31,62.08,56.0,4.35,4.38,2.71,897.0,Ideal,F,VVS1
1.0,63.4,56.0,6.34,6.37,4.03,4389.0,Good,H,SI1
1.1,63.1,57.0,6.6,6.52,4.14,5729.0,Very Good,H,VS2
0.27,61.2,57.0,4.2,4.23,2.58,407.0,Very Good,E,SI1
1.1,60.4,55.0,6.73,6.77,4.08,4809.0,Ideal,F,SI2
0.77,61.6,58.0,5.82,5.87,3.65,3643.0,Very Good,D,VS1
0.54,60.0,57.0,5.31,5.36,3.2,1999.0,Ideal,G,SI1
1.02,61.3,62.0,6.42,6.46,3.95,3971.0,Very Good,D,SI2
0.76,63.0,56.0,5.83,5.79,3.66,3248.0,Ideal,D,VS2
0.32,60.2,56.0,4.45,4.49,2.69,842.0,Ideal,G,VVS1
0.8,62.2,57.0,5.89,5.85,3.65,3011.0,Ideal,D,SI1
0.82,61.2,60.0,6.03,5.99,3.68,3224.0,Premium,I,IF
0.42,60.9,58.0,4.84,4.81,2.94,984.0,Premium,G,VS1
1.15,62.6,57.0,6.73,6.69,4.2,4347.0,Premium,I,SI2
0.34,61.6,58.0,4.49,4.44,2.75,995.0,Premium,G,VVS2
1.0,60.3,58.0,6.49,6.44,3.9,3790.0,Premium,J,VS2
0.73,63.1,57.0,5.74,5.7,3.61,2808.0,Very Good,D,SI1
1.15,61.1,53.0,6.83,6.76,4.15,7213.0,Premium,D,SI1
1.3,62.7,58.0,6.97,6.9,4.35,6246.0,Premium,I,VS2
0.41,62.4,56.0,4.78,4.74,2.97,876.0,Ideal,H,SI1
0.24,62.4,55.0,3.99,4.02,2.5,526.0,Ideal,F,VVS2
0.42,61.3,57.0,4.8,4.85,2.96,1031.0,Ideal,F,VS1
0.33,61.260000000000005,56.0,4.45,4.41,2.74,557.0,Ideal,G,SI2
0.41,61.6,55.0,4.77,4.74,2.93,1076.0,Ideal,D,VS2
1.06,62.0,61.0,6.55,6.51,4.05,5485.0,Premium,E,SI1
0.72,62.2,56.0,5.69,5.75,3.56,2511.0,Ideal,I,VS2
1.24,60.1,57.0,7.02,6.98,4.21,4783.0,Ideal,J,SI2
0.71,61.3,57.0,5.7,5.81,3.53,3856.0,Ideal,D,VVS2
1.16,62.1,58.0,6.78,6.71,4.19,4326.0,Premium,I,SI2
0.36,61.4,58.0,4.59,4.56,2.81,851.0,Premium,D,SI1
1.21,60.0,58.0,6.89,6.97,4.16,10430.0,Very Good,E,VS1
0.9,58.1,59.0,6.21,6.26,3.62,5551.0,Fair,E,VVS2
0.9,61.8,56.0,6.19,6.24,3.84,4931.0,Ideal,G,VS1
0.36,62.0,56.0,4.57,4.59,2.84,852.0,Ideal,E,VS1
1.02,61.3,57.0,6.47,6.49,3.97,4685.0,Ideal,I,SI1
1.32,62.6,56.0,7.05,7.0,4.4,9979.0,Ideal,G,VS1
0.35,61.7,56.0,4.55,4.59,2.82,571.0,Ideal,H,VS2
0.59,62.6,57.0,5.33,5.37,3.35,2125.0,Ideal,G,VVS2
0.82,63.8,60.0,5.89,5.84,3.74,2512.0,Good,G,SI2
1.64,59.3,61.0,7.68,7.64,4.54,11159.0,Premium,H,SI1
1.09,61.1,57.0,6.6,6.69,4.1,5125.0,Ideal,H,SI1
0.32,61.9,56.0,4.4,4.39,2.72,1080.0,Ideal,G,VVS1
0.41,62.1,56.0,4.75,4.79,2.96,647.0,Ideal,J,VS1
0.45,62.0,55.0,4.92,4.95,3.06,706.0,Ideal,D,SI2
0.32,62.0,56.0,4.37,4.41,2.72,867.0,Ideal,F,VVS1
0.33,62.2,54.0,4.46,4.44,2.77,854.0,Ideal,H,VVS2
1.01,61.8,59.0,6.42,6.39,3.96,9711.0,Premium,E,VVS2
0.53,61.4,55.0,5.23,5.26,3.22,1615.0,Ideal,G,VS2
0.59,62.2,57.0,5.34,5.37,3.33,1630.0,Ideal,E,SI1
1.22,61.1,58.0,6.84,6.91,4.2,6012.0,Premium,I,VS1
0.72,62.2,58.0,5.72,5.75,3.57,3037.0,Ideal,E,SI1
0.32,61.4,57.0,4.42,4.44,2.72,814.0,Ideal,G,VVS1
0.3,60.8,58.0,4.34,4.37,2.65,605.0,Very Good,H,VVS2
0.51,61.7,55.0,5.11,5.16,3.17,1569.0,Ideal,D,SI1
1.19,59.9,61.0,6.85,6.91,4.12,5644.0,Very Good,I,VS1
1.01,63.9,58.0,6.37,6.31,4.05,3611.0,Good,E,SI2
1.34,61.9,56.0,7.1,7.05,4.38,9401.0,Ideal,G,VS2
0.32,61.4,60.0,4.42,4.38,2.7,828.0,Premium,F,VS2
1.44,59.5,61.0,7.38,7.3,4.37,11032.0,Premium,G,VS2
1.52,61.5,58.0,7.4,7.36,4.54,10589.0,Ideal,H,SI1
0.33,60.3,61.0,4.48,4.51,2.71,727.0,Very Good,D,VS1
1.13,61.5,56.0,6.68,6.71,4.12,11641.0,Ideal,E,VVS1
0.64,62.5,56.0,5.55,5.53,3.46,2074.0,Ideal,F,VS2
0.71,61.9,55.0,5.75,5.69,3.54,2034.0,Ideal,J,VS1
0.71,65.5,55.0,5.62,5.56,3.66,2511.0,Ideal,E,SI2
0.49,62.3,55.0,5.03,5.05,3.14,1934.0,Ideal,D,VS1
1.01,61.6,57.0,6.46,6.42,3.97,5006.0,Ideal,D,SI2
0.57,61.5,57.0,5.35,5.32,3.28,2491.0,Ideal,E,VS2
0.44,62.5,57.0,4.85,4.88,3.04,795.0,Very Good,I,VS2
1.41,61.4,59.0,7.17,7.2,4.41,7215.0,Very Good,F,SI2
0.51,61.8,58.0,5.08,5.11,3.15,1177.0,Premium,E,SI2
0.74,60.5,59.0,5.81,5.86,3.53,2936.0,Ideal,F,VS2
0.32,60.4,57.0,4.42,4.46,2.68,917.0,Very Good,E,VVS1
0.7,61.2,55.0,5.71,5.76,3.51,3185.0,Ideal,H,VS1
0.59,62.8,56.0,5.35,5.38,3.37,1283.0,Very Good,H,SI1
0.23,61.3,61.0,3.94,3.99,2.43,492.0,Very Good,D,VVS1
1.05,62.0,59.0,6.5,6.47,4.02,2881.0,Premium,H,I1
0.32,62.1,54.0,4.43,4.4,2.74,988.0,Ideal,D,VVS1
1.17,62.5,57.0,6.8,6.71,4.22,4259.0,Premium,F,SI2
0.41,62.3,53.0,4.77,4.8,2.98,1295.0,Ideal,F,VVS1
1.28,60.9,58.0,7.09,7.01,4.29,9505.0,Premium,G,VS1
1.05,60.3,57.0,6.64,6.59,3.99,4974.0,Premium,G,SI1
1.5,62.0,56.0,7.33,7.29,4.53,11180.0,Ideal,G,SI1
0.7,62.3,58.0,5.66,5.7,3.54,2866.0,Ideal,H,VVS1
0.35,60.5,56.0,4.6,4.63,2.79,707.0,Ideal,D,VS2
0.44,62.2,58.0,4.83,4.88,3.02,926.0,Premium,F,VS2
0.4,62.8,56.0,4.66,4.7,2.94,918.0,Ideal,D,VS2
0.73,58.6,57.0,5.91,6.0,3.49,2441.0,Very Good,E,SI1
1.34,61.9,55.0,7.05,7.08,4.37,8771.0,Ideal,H,VS2
0.7,63.2,55.0,5.62,5.65,3.56,2509.0,Very Good,D,SI1
1.06,60.1,58.0,6.64,6.67,4.0,6212.0,Very Good,G,VS2
1.01,62.0,59.0,6.46,6.44,4.0,6787.0,Premium,E,VS2
1.15,63.0,60.0,6.68,6.6,4.18,7032.0,Premium,G,VS1
1.24,59.0,60.0,7.0,7.07,4.15,9885.0,Very Good,F,VS1
0.56,61.1,57.0,5.32,5.35,3.25,2676.0,Ideal,F,VVS2
1.53,63.1,59.0,7.38,7.21,4.61,8654.0,Very Good,E,SI2
1.22,62.5,57.0,6.82,6.77,4.25,8608.0,Ideal,G,VS1
1.27,62.339999999999996,58.0,6.88,6.84,4.27,4580.0,Premium,J,VS2
0.52,62.3,57.0,5.18,5.13,3.21,2246.0,Ideal,F,VS2
0.48,60.6,56.0,5.13,5.06,3.09,2275.0,Very Good,E,VVS1
0.9,61.6,58.0,6.18,6.23,3.82,3715.0,Very Good,E,SI2
0.43,60.8,59.0,4.86,4.91,2.97,867.0,Premium,G,VS2
0.3,61.8,59.0,4.26,4.22,2.62,878.0,Premium,G,VVS2
1.29,62.4,58.0,6.89,6.86,4.29,9354.0,Premium,G,VS1
1.01,62.8,57.0,6.35,6.39,4.0,5411.0,Very Good,E,SI1
1.6,62.1,60.0,7.54,7.49,4.66,9017.0,Premium,H,SI1
0.3,61.7,58.0,4.26,4.3,2.64,789.0,Premium,G,VVS1
0.7,63.7,59.0,5.53,5.59,3.54,2218.0,Good,H,SI1
0.37,64.0,56.0,4.58,4.45,2.89,473.0,Good,I,VS2
0.38,61.9,54.0,4.7,4.67,2.9,1257.0,Ideal,F,VVS1
0.35,60.3,60.0,4.57,4.59,2.76,522.0,Premium,G,SI1
0.3,62.8,57.0,4.24,4.26,2.67,605.0,Very Good,G,VS1
1.13,62.3,60.0,6.59,6.7,4.14,5408.0,Very Good,D,SI2
0.58,61.9,56.0,5.38,5.35,3.32,1984.0,Ideal,E,VS2
1.05,62.2,59.0,6.44,6.51,4.03,3816.0,Very Good,E,SI2
0.3,61.0,60.0,4.29,4.33,2.63,710.0,Premium,D,VS2
0.71,60.6,56.0,5.76,5.82,3.51,2368.0,Ideal,G,SI1
0.32,63.5,57.0,4.34,4.39,2.77,461.0,Good,H,SI1
1.34,62.3,61.0,6.97,7.05,4.37,5787.0,Very Good,J,SI2
0.32,61.9,56.0,4.39,4.36,2.71,1140.0,Ideal,D,VVS1
1.0,62.8,60.0,6.36,6.32,3.98,6720.0,Premium,E,VS2
0.98,59.6,60.0,6.61,6.48,3.89,2046.0,Premium,H,I1
0.91,61.5,59.0,6.25,6.18,3.82,4165.0,Premium,D,SI1
0.32,62.6,56.0,4.37,4.41,2.75,421.0,Very Good,F,SI2
0.32,61.0,56.0,4.45,4.48,2.72,716.0,Ideal,F,VS1
1.1,62.7,58.0,6.58,6.54,4.11,4435.0,Premium,I,SI1
0.55,62.1,60.0,5.19,5.24,3.24,1744.0,Very Good,E,VS2
0.5,62.6,56.0,5.07,5.06,3.17,1314.0,Premium,E,SI1
0.32,61.4,57.0,4.4,4.43,2.71,814.0,Ideal,D,VS1
0.32,63.1,57.0,4.37,4.34,2.75,720.0,Very Good,H,VS1
0.52,62.1,56.0,5.13,5.18,3.2,1210.0,Ideal,G,SI2
1.22,62.7,54.0,6.77,6.83,4.27,8014.0,Ideal,H,VVS2
0.74,61.2,56.0,5.83,5.87,3.58,2889.0,Ideal,F,SI1
1.13,62.7,57.0,6.62,6.65,4.16,4922.0,Very Good,E,SI1
0.81,61.7,59.0,5.92,6.0,3.68,2386.0,Ideal,I,SI2
0.41,62.6,57.0,4.72,4.73,2.96,755.0,Ideal,E,SI1
0.7,63.3,58.0,5.61,5.63,3.56,2044.0,Very Good,J,VS2
0.3,61.2,57.0,4.33,4.36,2.66,895.0,Ideal,E,VVS1
0.38,62.0,56.0,4.62,4.66,2.88,853.0,Ideal,E,VS2
1.71,61.9,57.0,7.69,7.65,4.75,11816.0,Ideal,E,SI2
0.33,58.9,61.0,4.52,4.55,2.67,609.0,Very Good,I,VVS1
0.3,59.8,60.0,4.31,4.35,2.59,526.0,Premium,E,SI1
1.16,60.6,56.0,6.79,6.86,4.14,5519.0,Ideal,J,IF
1.24,63.3,57.0,6.85,6.79,4.32,4462.0,Very Good,G,SI2
0.35,60.9,57.0,4.59,4.54,2.78,709.0,Ideal,I,VS1
1.01,63.1,54.0,6.39,6.35,4.02,5703.0,Very Good,D,SI2
0.34,63.2,58.0,4.41,4.45,2.8,775.0,Good,H,VVS1
0.3,62.6,58.0,4.29,4.27,2.68,1013.0,Premium,G,VVS1
0.93,62.1,55.0,6.27,6.29,3.9,3990.0,Ideal,E,SI2
0.56,62.0,59.0,5.3,5.34,3.3,1712.0,Very Good,F,VS1
0.31,62.0,55.0,4.36,4.38,2.71,914.0,Ideal,F,IF
0.9,63.6,58.0,6.1,6.11,3.88,5001.0,Good,G,VVS2
1.22,61.9,56.0,6.87,6.83,4.24,5261.0,Ideal,I,SI1
1.2,59.8,63.0,6.82,6.8,4.07,11913.0,Very Good,F,VVS1
0.41,60.9,56.0,4.83,4.79,2.93,1356.0,Ideal,F,VVS1
1.02,59.9,58.0,6.57,6.66,3.96,5131.0,Very Good,H,SI1
1.5,63.4,58.0,7.16,7.2,4.55,10766.0,Good,F,SI1
0.84,63.6,59.0,5.89,5.94,3.76,3370.0,Good,G,VS2
0.72,62.4,53.0,5.75,5.78,3.6,2340.0,Ideal,I,VVS2
1.44,61.1,62.0,7.15,7.23,4.39,5068.0,Very Good,E,I1
0.74,61.7,55.0,5.81,5.85,3.6,2810.0,Ideal,D,SI2
1.27,61.4,59.0,6.98,6.94,4.27,7133.0,Premium,G,SI1
0.31,60.9,55.0,4.42,4.45,2.7,864.0,Ideal,E,VVS2
0.25,61.3,56.0,4.1,4.13,2.53,633.0,Very Good,E,IF
0.6,59.7,60.0,5.55,5.5,3.3,2105.0,Premium,G,VVS2
0.54,60.8,56.0,5.28,5.37,3.24,1669.0,Ideal,I,IF
0.4,62.3,57.0,4.7,4.71,2.93,807.0,Ideal,G,VS2
0.55,61.0,58.0,5.29,5.27,3.22,1819.0,Premium,D,SI1
0.86,62.6,56.0,6.01,6.07,3.78,2967.0,Very Good,G,SI2
0.47,62.6,57.0,4.92,4.95,3.09,1320.0,Very Good,E,VS2
0.41,62.0,56.0,4.77,4.81,2.97,1007.0,Ideal,F,VS1
0.37,59.3,58.0,4.68,4.73,2.79,843.0,Very Good,E,VVS2
1.71,63.5,59.0,7.59,7.52,4.8,9974.0,Very Good,H,VS1
0.48,61.0,57.0,5.05,5.08,3.09,918.0,Ideal,F,SI2
0.31,63.2,54.0,4.33,4.31,2.73,593.0,Very Good,G,SI1
1.03,61.1,61.0,6.49,6.44,3.95,3749.0,Premium,J,SI1
1.51,62.8,59.0,7.26,7.3,4.57,11460.0,Very Good,E,SI1
0.9,62.4,63.0,6.13,6.04,3.8,3812.0,Very Good,D,SI1
0.51,62.8,57.0,5.12,5.1,3.21,1359.0,Ideal,D,SI2
0.3,61.7,55.0,4.31,4.28,2.65,1013.0,Ideal,E,VVS2
0.71,59.5,57.0,5.81,5.8,3.46,2974.0,Ideal,G,VS2
0.32,61.7,55.0,4.39,4.42,2.72,1066.0,Ideal,D,VS2
0.32,61.7,56.0,4.39,4.43,2.72,639.0,Ideal,E,VS2
0.5,63.6,59.0,4.99,5.04,3.19,1446.0,Very Good,E,VS2
0.57,60.0,61.0,5.35,5.38,3.22,1801.0,Good,F,VS1
0.4,61.2,57.0,4.74,4.7,2.89,945.0,Ideal,E,SI1
1.0,63.5,55.0,6.31,6.36,4.02,8750.0,Good,E,VVS2
1.11,61.2,55.0,6.68,6.72,4.1,5262.0,Ideal,E,SI2
0.59,62.9,55.0,5.39,5.32,3.37,1743.0,Ideal,F,VS2
1.0,61.7,57.0,6.39,6.42,3.95,5489.0,Ideal,D,SI1
0.83,60.7,58.0,6.06,6.09,3.69,3482.0,Premium,E,SI1
0.36,61.3,60.0,4.59,4.54,2.8,1013.0,Premium,E,VS2
1.0,62.0,58.0,6.41,6.29,3.94,4704.0,Premium,D,SI1
0.9,62.4,58.0,6.15,6.19,3.85,4309.0,Premium,H,VS1
0.77,62.7,58.0,5.82,5.88,3.67,3357.0,Premium,F,VS1
0.7,59.3,60.0,5.74,5.8,3.42,2461.0,Good,D,SI2
0.5,60.3,59.0,5.11,5.14,3.09,1415.0,Very Good,D,SI1
0.78,62.7,56.0,5.88,5.83,3.67,2664.0,Ideal,E,SI1
1.5,62.8,57.0,7.3,7.25,4.57,11159.0,Ideal,H,VS2
1.1,59.1,57.0,6.72,6.82,4.0,4715.0,Very Good,F,SI2
0.54,60.5,56.0,5.26,5.28,3.19,1754.0,Ideal,E,VS2
0.34,62.9,55.0,4.52,4.45,2.82,765.0,Ideal,G,VS2
1.02,62.8,59.0,6.44,6.39,4.03,5666.0,Premium,E,VS2
1.07,59.9,55.0,6.69,6.71,4.01,9681.0,Very Good,D,VS1
0.59,60.8,56.6,5.42,5.47,3.31,1257.0,Very Good,J,VS2
0.31,61.7,56.0,4.4,4.35,2.7,558.0,Ideal,E,SI2
0.57,61.6,60.0,5.33,5.35,3.29,1304.0,Ideal,H,SI1
0.7,63.2,56.0,5.61,5.5,3.51,2100.0,Very Good,F,SI1
1.01,60.6,61.0,6.35,6.39,3.86,4242.0,Good,H,SI1
1.05,63.5,57.0,6.47,6.44,4.1,4692.0,Very Good,H,SI1
0.52,62.5,56.0,5.12,5.16,3.21,1629.0,Ideal,F,VS2
1.0,57.4,59.0,6.61,6.53,3.77,4032.0,Good,I,VVS2
0.43,60.7,54.0,4.96,4.92,3.0,891.0,Ideal,H,SI1
0.31,60.5,55.0,4.39,4.43,2.67,683.0,Ideal,D,VS1
0.9,60.7,57.0,6.16,6.23,3.76,5242.0,Very Good,F,VS1
1.01,62.4,61.0,6.39,6.36,3.98,7127.0,Premium,F,VS1
1.11,62.3,58.0,6.6,6.65,4.13,4771.0,Ideal,I,SI1
0.59,59.5,57.0,5.5,5.54,3.28,1221.0,Ideal,F,SI2
0.34,62.0,56.0,4.48,4.46,2.77,829.0,Ideal,E,VS2
0.37,61.9,55.0,4.63,4.67,2.87,541.0,Very Good,E,SI2
1.02,63.2,60.0,6.29,6.34,3.99,6462.0,Good,E,VS2
0.34,61.0,55.0,4.56,4.58,2.79,628.0,Ideal,G,VS2
1.52,63.0,55.0,7.31,7.38,4.63,11510.0,Ideal,G,SI1
1.1,61.3,58.0,6.64,6.71,4.09,4791.0,Very Good,E,SI1
0.7,60.5,59.0,5.72,5.75,3.47,3201.0,Ideal,E,VS2
1.05,61.7,59.0,6.5,6.53,4.02,7965.0,Ideal,D,VS2
0.7,61.3,57.0,5.72,5.75,3.52,1790.0,Ideal,I,SI1
0.59,61.9,59.0,5.43,5.34,3.33,1265.0,Premium,H,SI1
0.3,62.2,54.0,4.29,4.33,2.68,495.0,Ideal,G,VS2
1.21,59.0,60.0,6.99,6.94,4.11,6092.0,Premium,F,SI2
0.71,62.2,57.0,5.79,5.62,3.55,2776.0,Ideal,E,VS2
0.42,61.5,58.0,4.83,4.8,2.96,992.0,Premium,F,SI1
1.25,62.4,55.0,6.93,6.86,4.3,9030.0,Ideal,G,VS2
1.55,61.7,54.0,7.42,7.55,4.62,7987.0,Ideal,J,SI1
0.5,61.6,57.0,5.08,5.11,3.14,1337.0,Ideal,E,SI1
0.34,62.0,56.0,4.52,4.48,2.79,1033.0,Ideal,E,VS1
0.3,62.4,58.0,4.26,4.3,2.67,394.0,Very Good,J,VS1
1.03,61.6,61.0,6.51,6.44,3.99,5364.0,Premium,H,VS2
1.01,60.5,62.0,6.5,6.46,3.92,5226.0,Premium,E,SI1
1.5,61.4,56.0,7.38,7.34,4.52,8736.0,Ideal,G,SI2
1.07,61.6,57.0,6.55,6.61,4.05,7577.0,Ideal,G,VS2
1.45,62.8,57.0,7.14,7.17,4.49,6671.0,Very Good,J,VS2
0.26,61.4,56.0,4.09,4.12,2.53,499.0,Very Good,F,VS2
0.9,59.0,62.0,6.23,6.27,3.69,3577.0,Good,H,SI1
1.54,62.7,57.0,7.35,7.43,4.63,10518.0,Very Good,I,VVS2
0.68,61.7,57.0,5.67,5.65,3.49,2040.0,Premium,G,VS2
1.33,62.8,56.0,7.08,7.03,4.43,11409.0,Ideal,D,VS2
0.79,63.0,58.0,5.85,5.89,3.7,2712.0,Ideal,I,VS2
0.32,61.8,56.0,4.39,4.41,2.72,1067.0,Ideal,D,VVS1
0.7,63.1,58.0,5.66,5.69,3.58,2282.0,Good,G,VS2
0.73,61.8,56.0,5.76,5.83,3.58,2585.0,Ideal,G,SI2
0.4,61.3,56.0,4.76,4.79,2.93,612.0,Ideal,I,SI2
1.01,59.2,60.0,6.56,6.51,3.87,5656.0,Premium,E,SI1
0.4,62.0,55.0,4.74,4.68,2.92,945.0,Premium,E,SI1
0.33,62.4,56.0,4.41,4.43,2.76,579.0,Ideal,I,VVS2
0.73,62.1,55.8,5.77,5.81,3.6,2302.0,Ideal,I,VS1
0.41,60.4,58.0,4.82,4.78,2.9,1153.0,Premium,E,VS1
1.33,63.5,57.0,6.99,6.88,4.4,5586.0,Very Good,H,SI2
0.35,61.2,60.0,4.54,4.51,2.77,1024.0,Premium,H,VVS1
0.32,62.2,55.0,4.4,4.38,2.73,1080.0,Ideal,G,VVS1
0.32,61.9,56.0,4.4,4.36,2.71,900.0,Ideal,E,VS2
0.23,62.1,58.0,3.91,3.95,2.44,373.0,Very Good,F,VS1
1.28,63.4,59.0,6.89,6.84,4.35,4967.0,Very Good,J,SI1
1.03,61.1,59.0,6.56,6.5,3.99,4603.0,Premium,H,SI1
0.3,61.7,55.0,4.33,4.36,2.68,814.0,Ideal,D,VVS2
1.14,62.8,58.0,6.68,6.64,4.18,4233.0,Premium,G,SI2
0.62,62.2,58.0,5.41,5.46,3.38,2196.0,Premium,E,VS1
1.19,60.3,57.0,6.83,6.93,4.15,3794.0,Ideal,H,I1
1.01,63.0,59.0,6.32,6.27,3.96,4338.0,Premium,G,SI1
0.91,62.8,57.0,6.12,6.17,3.86,4303.0,Very Good,D,SI1
0.6,61.52,57.0,5.48,5.51,3.33,2897.0,Very Good,D,VVS2
0.41,61.0,57.0,4.79,4.81,2.93,1367.0,Ideal,G,IF
0.31,63.7,55.0,4.32,4.28,2.74,802.0,Good,H,VVS2
1.51,61.1,61.0,7.32,7.37,4.49,10215.0,Very Good,I,VS1
0.33,62.1,55.0,4.43,4.46,2.76,1289.0,Ideal,E,IF
0.42,62.4,55.0,4.83,4.79,3.0,1024.0,Ideal,E,VS2
0.57,58.9,59.0,5.41,5.35,3.17,1406.0,Premium,E,SI1
0.51,61.8,55.0,5.15,5.18,3.19,1697.0,Ideal,E,VS1
0.51,63.1,58.0,5.1,5.07,3.21,2289.0,Very Good,D,VVS2
0.32,61.82000000000001,57.0,4.43,4.4,2.71,1044.0,Ideal,D,VS1
1.11,61.4,57.0,6.63,6.67,4.08,6837.0,Ideal,H,VVS2
1.13,62.3,59.0,6.68,6.65,4.15,4360.0,Premium,F,SI2
0.25,61.9,54.0,4.07,4.1,2.53,426.0,Ideal,H,VS1
0.31,61.0,59.0,4.35,4.37,2.66,680.0,Premium,E,VS2
0.63,61.5,56.0,5.53,5.49,3.39,1960.0,Very Good,G,VS1
1.0,62.4,61.0,6.32,6.3,3.94,6748.0,Good,G,VVS2
1.59,61.7,57.0,7.47,7.52,4.62,10752.0,Ideal,I,VS2
0.32,61.8,55.0,4.41,4.43,2.73,657.0,Ideal,D,VS2
0.51,61.1,55.0,5.22,5.16,3.17,1593.0,Ideal,F,SI1
0.24,60.5,59.0,3.98,4.05,2.43,552.0,Very Good,F,VVS2
0.51,61.7,55.0,5.17,5.14,3.18,1781.0,Ideal,G,VS1
1.05,63.5,58.0,6.46,6.43,4.09,4292.0,Very Good,I,SI1
0.25,61.5,60.0,4.04,4.02,2.48,558.0,Premium,E,VS1
0.34,61.5,55.0,4.58,4.49,2.79,1020.0,Premium,F,VS1
1.01,61.5,62.0,6.37,6.41,3.93,3299.0,Very Good,I,SI2
1.16,61.3,60.0,6.7,6.64,4.09,6366.0,Premium,E,SI1
1.31,62.4,58.0,7.03,6.95,4.36,8767.0,Premium,E,SI1
0.41,63.8,57.0,4.67,4.7,2.99,611.0,Good,I,SI1
1.08,62.1,55.0,6.57,6.6,4.09,10052.0,Ideal,F,VVS2
1.7,63.1,56.0,7.62,7.51,4.78,5998.0,Very Good,F,I1
0.52,61.3,56.0,5.15,5.2,3.17,1822.0,Ideal,D,VS2
1.01,63.1,57.0,6.36,6.39,4.02,10696.0,Good,E,VVS1
1.01,63.6,59.0,6.34,6.37,4.04,4121.0,Good,F,SI2
0.62,61.9,58.0,5.49,5.46,3.39,2232.0,Premium,H,VVS1
0.32,63.9,58.0,4.33,4.31,2.76,612.0,Good,D,SI2
0.23,61.1,58.0,3.95,4.01,2.43,465.0,Very Good,E,VVS2
